base hex  timestamps absolute
3498.9700 2 0353       Rx   d 8 33 81 00 00 13 4E 00 00 
3499.5900 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3499.6100 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3499.6400 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3499.6600 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3499.9500 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3499.9800 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3500.0000 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3500.0300 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3500.6700 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3500.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3500.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3500.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3501.5500 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3501.5700 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3501.5900 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3501.6200 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3501.6500 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3502.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3502.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3502.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3502.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3503.1500 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3503.1700 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3503.2000 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3503.9700 2 0353       Rx   d 8 33 81 00 00 13 51 00 00 
3504.6700 2 00FC       Rx   d 8 03 00 00 00 00 00 00 00 
3504.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3504.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3504.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3504.7600 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3504.7900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3504.8100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3504.8400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3506.3500 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3506.3700 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3506.4000 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3506.4200 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3506.4500 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3506.4700 2 0427       Rx   d 8 44 52 98 7A 19 00 05 00 
3506.4900 2 044D       Rx   d 8 00 40 00 00 2A A0 3F C7 
3506.5200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3506.5400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3506.6800 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3506.7100 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3506.7300 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3506.7600 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3507.5900 2 0307       Rx   d 8 00 00 00 00 00 00 00 00 
3507.9500 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3507.9800 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3508.0000 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3508.6800 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3508.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3508.7300 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3508.7500 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3508.7800 2 0340       Rx   d 8 00 5A 00 00 00 00 00 00 
3508.9700 2 0353       Rx   d 8 33 81 00 00 13 53 00 00 
3509.5600 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3509.5800 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3509.6000 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3509.6300 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3509.6500 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3509.6800 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3509.7000 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3510.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3510.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3510.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3510.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3511.1600 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3511.1800 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3511.2100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3511.2300 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3511.2600 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3512.6700 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3512.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3512.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3512.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3512.7600 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3512.7900 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3512.8100 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3512.8400 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3513.9700 2 0353       Rx   d 8 33 81 00 00 13 56 00 00 
3514.3600 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3514.3900 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3514.4100 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3514.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3514.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3514.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3514.7400 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3515.9600 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3515.9800 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3516.0100 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3516.0300 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3516.0600 2 0427       Rx   d 8 44 52 98 7A 19 00 05 00 
3516.0800 2 044D       Rx   d 8 00 40 00 00 2A A0 3F C7 
3516.1000 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3516.1300 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3516.1500 2 06F6       Rx   d 8 15 07 0A E9 75 7F 31 DD 
3516.6800 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3516.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3516.7300 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3516.7500 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3517.5600 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3517.5900 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3517.6100 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3518.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3518.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3518.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3518.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3518.8500 2 0340       Rx   d 8 00 5A 00 00 00 00 00 00 
3518.9700 2 0353       Rx   d 8 33 81 00 00 13 58 00 00 
3519.0500 2 0454       Rx   d 8 00 00 00 00 00 00 00 00 
3519.1600 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3519.1900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3519.2100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3519.2400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3519.5900 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3519.6100 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3519.6400 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3519.6600 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3520.6700 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3520.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3520.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3520.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3520.7600 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3520.7900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3520.8100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3520.8400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3520.8600 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3522.3900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3522.4100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3522.4400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3522.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3522.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3522.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3522.7400 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3523.9700 2 0353       Rx   d 8 33 81 00 00 13 5B 00 00 
3524.0000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3524.0200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3524.0400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3524.6700 2 00FC       Rx   d 8 03 00 00 00 00 00 00 00 
3524.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3524.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3524.7400 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3524.7600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3525.5900 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3525.6100 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3525.6400 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3525.6600 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3525.6900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3525.7100 2 0427       Rx   d 8 44 52 98 7A 19 00 05 00 
3525.7400 2 044D       Rx   d 8 00 40 00 00 2A 90 3F C7 
3525.7600 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3525.7800 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3526.6800 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3526.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3526.7300 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3526.7500 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3527.1900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3527.2100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3527.2400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3528.6400 2 0340       Rx   d 8 00 5A 00 00 00 00 00 00 
3528.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3528.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3528.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3528.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3528.7900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3528.8100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3528.8400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3528.9700 2 0353       Rx   d 8 33 81 00 00 13 5D 00 00 
3529.5900 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3529.6100 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3529.6400 2 0403       Rx   d 8 02 02 89 24 24 00 00 00 
3529.6600 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3529.6800 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3530.4000 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3530.4200 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3530.4500 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3530.4700 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3530.5000 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3530.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3530.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3530.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3530.7400 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3531.9900 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3532.0200 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3532.0400 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3532.0700 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3532.6800 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3532.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3532.7300 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3532.7500 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3533.6000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3533.6200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3533.6500 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3533.9700 2 0353       Rx   d 8 33 81 00 00 13 60 00 00 
3534.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3534.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3534.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3534.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3535.2000 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3535.2300 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3535.2500 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3535.2800 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3535.3000 2 0427       Rx   d 8 44 52 98 7A 19 00 05 00 
3535.3300 2 044D       Rx   d 8 00 40 00 00 2A 90 3F C7 
3535.3500 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3535.3800 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3536.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3536.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3536.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3536.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3536.8000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3536.8200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3536.8400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3538.3800 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3538.4100 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3538.4300 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3538.4600 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3538.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3538.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3538.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3538.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3538.7600 2 0340       Rx   d 8 00 5A 00 00 00 00 00 00 
3538.9700 2 0353       Rx   d 8 33 81 00 00 13 62 00 00 
3539.5900 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3539.6100 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3539.6400 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3539.6600 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3539.9900 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3540.0100 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3540.0400 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3540.0600 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3540.0900 2 0207       Rx   d 8 00 00 00 00 00 00 00 00 
3540.1100 2 06F6       Rx   d 8 15 07 0A E9 75 7F 31 DD 
3540.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3540.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3540.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3540.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3541.5900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3541.6100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3541.6400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3542.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3542.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3542.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3542.7300 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3543.1900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3543.2100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3543.2400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3543.9700 2 0353       Rx   d 8 33 81 00 00 13 65 00 00 
3544.6600 2 00FC       Rx   d 8 03 00 00 00 00 00 00 00 
3544.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3544.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3544.7300 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3544.7600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3544.7800 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3544.8100 2 0207       Rx   d 8 0F A0 00 00 00 00 00 00 
3544.8300 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3544.8600 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3544.8800 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3544.9100 2 0427       Rx   d 8 44 52 98 7A 19 00 05 00 
3544.9300 2 044D       Rx   d 8 00 40 00 00 2A 90 3F C7 
3544.9500 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3544.9800 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3546.3900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3546.4100 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3546.4400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3546.6600 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3546.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3546.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3546.7300 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3547.9900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3548.0200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3548.0400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3548.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3548.6900 2 0340       Rx   d 8 00 5A 00 00 00 00 00 00 
3548.7100 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3548.7400 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3548.7600 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3548.9700 2 0353       Rx   d 8 33 81 00 00 13 67 00 00 
3549.5900 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3549.6100 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3549.6300 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3549.6600 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3549.6800 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3549.7100 2 0207       Rx   d 8 0F A0 00 00 00 00 00 00 
3549.7300 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3549.7600 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3549.7800 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3550.6700 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3550.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3550.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3550.7400 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3551.2000 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3551.2200 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3551.2400 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3551.2700 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3552.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3552.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3552.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3552.7300 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3552.7900 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3552.8200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3552.8400 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3553.9700 2 0353       Rx   d 8 33 81 00 00 13 68 00 00 
3554.4000 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3554.4200 2 0207       Rx   d 8 0F A0 00 00 00 00 00 00 
3554.4500 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3554.4700 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3554.4900 2 0427       Rx   d 8 44 52 98 7A 19 00 05 00 
3554.5200 2 044D       Rx   d 8 00 40 00 00 2A 80 3F C7 
3554.5400 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3554.5700 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3554.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3554.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3554.7200 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3554.7500 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3556.0000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3556.0200 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3556.0500 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3556.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3556.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3556.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3556.7300 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3557.5800 2 0307       Rx   d 8 00 00 00 00 00 00 00 00 
3557.6100 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3557.6300 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3557.6600 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3557.6800 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3558.6700 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3558.6900 2 0340       Rx   d 8 00 5A 00 00 00 00 00 00 
3558.7200 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3558.7400 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3558.7600 2 0085       Rx   d 8 03 D8 85 7C 03 1C 83 1C 
3558.9700 2 0353       Rx   d 8 33 81 00 00 13 68 00 00 
3559.2000 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3559.2300 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3559.2500 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3559.2800 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3559.3000 2 0207       Rx   d 8 0F A0 00 00 00 00 00 00 
3559.5800 2 0128       Rx   d 8 00 80 00 00 00 00 00 00 
3559.6100 2 0350       Rx   d 8 44 00 00 00 00 00 00 00 
3559.6300 2 0437       Rx   d 8 27 28 01 00 00 00 00 81 
3559.6600 2 0453       Rx   d 8 00 00 00 00 00 0F B9 00 
3560.6600 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3560.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3560.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3560.7400 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3560.8000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3560.8300 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3560.8500 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3562.4000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3562.4300 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3562.4500 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3562.6600 2 0090       Rx   d 8 01 50 FF E1 80 00 00 00 
3562.6900 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3562.7100 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3562.7300 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3563.9700 2 0353       Rx   d 8 33 81 00 00 13 68 00 00 
3564.0000 2 0200       Rx   d 8 03 27 02 51 03 22 C0 01 
3564.0300 2 0207       Rx   d 8 0F A0 00 00 00 00 00 00 
3564.0500 2 0230       Rx   d 8 00 BE 76 06 68 00 00 00 
3564.0800 2 0425       Rx   d 8 00 00 00 FF FF 02 80 00 
3564.1000 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
3564.1200 2 0427       Rx   d 8 43 52 98 7A 19 00 05 00 
3564.1500 2 044D       Rx   d 8 00 40 00 00 2A 70 3F C7 
3564.1700 2 0097       Rx   d 8 01 78 00 56 01 7E 00 25 
3564.2000 2 0120       Rx   d 8 01 7E 00 00 00 00 00 00 
3564.2200 2 06F6       Rx   d 8 15 07 0A E9 75 7F 31 DD 
3564.6800 2 00FC       Rx   d 8 03 00 00 00 00 00 00 00 
3564.7000 2 04B0       Rx   d 8 00 00 00 00 00 00 00 00 
3564.7300 2 0210       Rx   d 8 21 E0 F8 00 00 21 E0 00 
3564.7500 2 0085       Rx   d 8 03 D7 85 7C 03 1C 83 1C 
3564.7700 2 0090       Rx   d 8 01 4F FF E1 80 00 00 00 
3565.6100 2 012D       Rx   d 8 81 00 00 00 00 00 00 04 
