base hex  timestamps absolute
2820.87147 2 0737       Rx   d 8 07 23 00 00 9B B0 00 04 
2821.17513 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2821.32844 2 0737       Rx   d 8 07 23 00 00 9B B4 00 04 
2821.57523 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2821.80750 2 0737       Rx   d 8 07 23 00 00 9B B8 00 04 
2822.11494 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2822.28596 2 0737       Rx   d 8 07 23 00 00 9B BC 00 04 
2822.58566 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2822.76157 2 0737       Rx   d 8 07 23 00 00 9B C0 00 04 
2823.08413 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2823.23384 2 0737       Rx   d 8 07 23 00 00 9B C4 00 04 
2823.49795 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2823.72496 2 0737       Rx   d 8 07 23 00 00 9B C8 00 04 
2823.98344 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2824.12289 2 0737       Rx   d 8 07 23 00 00 9B CC 00 04 
2824.40372 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2824.46499 2 0737       Rx   d 8 07 23 00 00 9B D0 00 04 
2824.77326 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2825.09750 2 0737       Rx   d 8 07 23 00 00 9B D4 00 04 
2825.40696 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2825.71900 2 0737       Rx   d 8 07 23 00 00 9B D8 00 04 
2825.98307 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2826.18324 2 0737       Rx   d 8 07 23 00 00 9B DC 00 04 
2826.48470 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2826.67121 2 0737       Rx   d 8 07 23 00 00 9B E0 00 04 
2826.97511 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2827.12990 2 0737       Rx   d 8 07 23 00 00 9B E4 00 04 
2827.41229 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2827.60278 2 0737       Rx   d 8 07 23 00 00 9B E8 00 04 
2827.88088 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2828.06992 2 0737       Rx   d 8 07 23 00 00 9B EC 00 04 
2828.40453 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2828.54158 2 0737       Rx   d 8 07 23 00 00 9B F0 00 04 
2828.77173 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2829.01879 2 0737       Rx   d 8 07 23 00 00 9B F4 00 04 
2829.31992 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2829.48596 2 0737       Rx   d 8 07 23 00 00 9B F8 00 04 
2829.79762 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2829.96371 2 0737       Rx   d 8 07 23 00 00 9B FC 00 04 
2830.28096 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2830.43970 2 0737       Rx   d 8 07 23 00 00 9C 00 00 04 
2830.67274 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2830.84049 2 0737       Rx   d 8 07 23 00 00 9C 04 00 04 
2831.08428 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2831.16374 2 0737       Rx   d 8 07 23 00 00 9C 08 00 04 
2831.47236 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2831.64054 2 0737       Rx   d 8 07 23 00 00 9C 0C 00 04 
2831.88450 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2831.96472 2 0737       Rx   d 8 07 23 00 00 9C 10 00 04 
2832.27957 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2832.44055 2 0737       Rx   d 8 07 23 00 00 9C 14 00 04 
2832.70417 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2832.76046 2 0737       Rx   d 8 07 23 00 00 9C 18 00 04 
2833.07836 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2833.24744 2 0737       Rx   d 8 07 23 00 00 9C 1C 00 04 
2833.56905 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2833.83346 2 0737       Rx   d 8 07 23 00 00 9C 20 00 04 
2834.12429 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2834.30622 2 0737       Rx   d 8 07 23 00 00 9C 24 00 04 
2834.59511 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2834.78239 2 0737       Rx   d 8 07 23 00 00 9C 28 00 04 
2835.08295 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2835.26817 2 0737       Rx   d 8 07 23 00 00 9C 2C 00 04 
2835.56757 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2835.73062 2 0737       Rx   d 8 07 23 00 00 9C 30 00 04 
2835.97687 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2836.20618 2 0737       Rx   d 8 07 23 00 00 9C 34 00 04 
2836.47126 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2836.70564 2 0737       Rx   d 8 07 23 00 00 9C 38 00 04 
2836.99965 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2837.11916 2 0737       Rx   d 8 07 23 00 00 9C 3C 00 04 
2837.39978 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2837.55937 2 0737       Rx   d 8 07 23 00 00 9C 40 00 04 
2837.89930 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2838.03922 2 0737       Rx   d 8 07 23 00 00 9C 44 00 04 
2838.30824 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2838.51086 2 0737       Rx   d 8 07 23 00 00 9C 48 00 04 
2838.76575 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2838.97389 2 0737       Rx   d 8 07 23 00 00 9C 4C 00 04 
2839.27893 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2839.46397 2 0737       Rx   d 8 07 23 00 00 9C 50 00 04 
2839.77617 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2839.91317 2 0737       Rx   d 8 07 23 00 00 9C 54 00 04 
2840.20650 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2840.38163 2 0737       Rx   d 8 07 23 00 00 9C 58 00 04 
2840.71510 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2840.84173 2 0737       Rx   d 8 07 23 00 00 9C 5C 00 04 
2841.16738 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2841.50550 2 0737       Rx   d 8 07 23 00 00 9C 60 00 04 
2841.76495 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2841.96394 2 0737       Rx   d 8 07 23 00 00 9C 64 00 04 
2842.31125 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2842.44212 2 0737       Rx   d 8 07 23 00 00 9C 68 00 04 
2842.67243 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2842.93677 2 0737       Rx   d 8 07 23 00 00 9C 6C 00 04 
2843.17351 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2843.35790 2 0737       Rx   d 8 07 23 00 00 9C 70 00 04 
2843.67284 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2843.84063 2 0737       Rx   d 8 07 23 00 00 9C 74 00 04 
2844.07331 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2844.11534 2 0737       Rx   d 8 07 23 00 00 9C 78 00 04 
2844.40390 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2844.44040 2 0737       Rx   d 8 07 23 00 00 9C 7C 00 04 
2844.71369 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2844.75944 2 0737       Rx   d 8 07 23 00 00 9C 80 00 04 
2845.07226 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2845.36878 2 0737       Rx   d 8 07 23 00 00 9C 84 00 04 
2845.67614 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2845.84078 2 0737       Rx   d 8 07 23 00 00 9C 88 00 04 
2846.06370 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2846.31211 2 0737       Rx   d 8 07 23 00 00 9C 8C 00 04 
2846.61073 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2846.77568 2 0737       Rx   d 8 07 23 00 00 9C 90 00 04 
2847.11430 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2847.26767 2 0737       Rx   d 8 07 23 00 00 9C 94 00 04 
2847.56965 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2847.73372 2 0737       Rx   d 8 07 23 00 00 9C 98 00 04 
2847.97147 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2848.21262 2 0737       Rx   d 8 07 23 00 00 9C 9C 00 04 
2848.47148 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2848.79609 2 0737       Rx   d 8 07 23 00 00 9C A0 00 04 
2849.07099 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2849.27425 2 0737       Rx   d 8 07 23 00 00 9C A4 00 04 
2849.56336 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2849.75528 2 0737       Rx   d 8 07 23 00 00 9C A8 00 04 
2850.06302 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2850.23479 2 0737       Rx   d 8 07 23 00 00 9C AC 00 04 
2850.47257 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2850.54988 2 0737       Rx   d 8 07 23 00 00 9C B0 00 04 
2850.86920 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2850.99441 2 0737       Rx   d 8 07 23 00 00 9C B4 00 04 
2851.27960 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2851.31555 2 0737       Rx   d 8 07 23 00 00 9C B8 00 04 
2851.57317 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2851.63218 2 0737       Rx   d 8 07 23 00 00 9C BC 00 04 
2851.91649 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2852.10128 2 0737       Rx   d 8 07 23 00 00 9C C0 00 04 
2852.40150 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2852.58015 2 0737       Rx   d 8 07 23 00 00 9C C4 00 04 
2852.87174 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2853.04464 2 0737       Rx   d 8 07 23 00 00 9C C8 00 04 
2853.39257 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2853.65295 2 0737       Rx   d 8 07 23 00 00 9C CC 00 04 
2853.97375 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2854.13126 2 0737       Rx   d 8 07 23 00 00 9C D0 00 04 
2854.40048 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2854.77725 2 0737       Rx   d 8 07 23 00 00 9C D4 00 04 
2855.11396 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2855.15535 2 0737       Rx   d 8 07 23 00 00 9C D8 00 04 
2855.46083 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2855.63181 2 0737       Rx   d 8 07 23 00 00 9C DC 00 04 
2855.91168 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2855.95582 2 0737       Rx   d 8 07 23 00 00 9C E0 00 04 
2856.26698 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2856.58762 2 0737       Rx   d 8 07 23 00 00 9C E4 00 04 
2856.87632 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2857.06467 2 0737       Rx   d 8 07 23 00 00 9C E8 00 04 
2857.38886 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2857.67533 2 0737       Rx   d 8 07 23 00 00 9C EC 00 04 
2857.97747 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2858.02961 2 0737       Rx   d 8 07 23 00 00 9C F0 00 04 
2858.31119 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2858.34875 2 0737       Rx   d 8 07 23 00 00 9C F4 00 04 
2858.67695 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2858.83382 2 0737       Rx   d 8 07 23 00 00 9C F8 00 04 
2859.15624 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2859.31031 2 0737       Rx   d 8 07 23 00 00 9C FC 00 04 
2859.57919 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2859.62891 2 0737       Rx   d 8 07 23 00 00 9D 00 00 04 
2859.91823 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2859.95083 2 0737       Rx   d 8 07 23 00 00 9D 04 00 04 
2860.26128 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2860.43080 2 0737       Rx   d 8 07 23 00 00 9D 08 00 04 
2860.72026 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2860.74880 2 0737       Rx   d 8 07 23 00 00 9D 0C 00 04 
2861.06390 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2861.23255 2 0737       Rx   d 8 07 23 00 00 9D 10 00 04 
2861.46032 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2861.54902 2 0737       Rx   d 8 07 23 00 00 9D 14 00 04 
2861.76317 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2861.87039 2 0737       Rx   d 8 07 23 00 00 9D 18 00 04 
2862.15792 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2862.19388 2 0737       Rx   d 8 07 23 00 00 9D 1C 00 04 
2862.47158 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2862.67030 2 0737       Rx   d 8 07 23 00 00 9D 20 00 04 
2862.95725 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2863.13735 2 0737       Rx   d 8 07 23 00 00 9D 24 00 04 
2863.46639 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2863.74099 2 0737       Rx   d 8 07 23 00 00 9D 28 00 04 
2864.07402 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2864.22346 2 0737       Rx   d 8 07 23 00 00 9D 2C 00 04 
2864.46541 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2864.58767 2 0737       Rx   d 8 07 23 00 00 9D 30 00 04 
2864.87402 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2864.90723 2 0737       Rx   d 8 07 23 00 00 9D 34 00 04 
2865.19395 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2865.22729 2 0737       Rx   d 8 07 23 00 00 9D 38 00 04 
2865.45982 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2865.54757 2 0737       Rx   d 8 07 23 00 00 9D 3C 00 04 
2865.86655 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2866.02768 2 0737       Rx   d 8 07 23 00 00 9D 40 00 04 
2866.26199 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2866.34671 2 0737       Rx   d 8 07 23 00 00 9D 44 00 04 
2866.67188 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2866.82703 2 0737       Rx   d 8 07 23 00 00 9D 48 00 04 
2867.06224 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2867.14728 2 0737       Rx   d 8 07 23 00 00 9D 4C 00 04 
2867.46372 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2867.62607 2 0737       Rx   d 8 07 23 00 00 9D 50 00 04 
2867.85945 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2867.94759 2 0737       Rx   d 8 07 23 00 00 9D 54 00 04 
2868.26581 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2868.42697 2 0737       Rx   d 8 07 23 00 00 9D 58 00 04 
2868.65458 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2868.74767 2 0737       Rx   d 8 07 23 00 00 9D 5C 00 04 
2869.06105 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2869.36958 2 0737       Rx   d 8 07 23 00 00 9D 60 00 04 
2869.69293 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2869.99826 2 0737       Rx   d 8 07 23 00 00 9D 64 00 04 
2870.25938 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2870.47846 2 0737       Rx   d 8 07 23 00 00 9D 68 00 04 
2870.79764 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2870.94670 2 0737       Rx   d 8 07 23 00 00 9D 6C 00 04 
2871.29659 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2871.46528 2 0737       Rx   d 8 07 23 00 00 9D 70 00 04 
2871.74986 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2871.78465 2 0737       Rx   d 8 07 23 00 00 9D 74 00 04 
2872.07902 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2872.10429 2 0737       Rx   d 8 07 23 00 00 9D 78 00 04 
2872.40115 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2872.42884 2 0737       Rx   d 8 07 23 00 00 9D 7C 00 04 
2872.66838 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2872.74545 2 0737       Rx   d 8 07 23 00 00 9D 80 00 04 
2873.06322 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2873.22429 2 0737       Rx   d 8 07 23 00 00 9D 84 00 04 
2873.46198 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2873.54466 2 0737       Rx   d 8 07 23 00 00 9D 88 00 04 
2873.86778 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2874.02498 2 0737       Rx   d 8 07 23 00 00 9D 8C 00 04 
2874.37829 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2874.50474 2 0737       Rx   d 8 07 23 00 00 9D 90 00 04 
2874.74723 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2874.97034 2 0737       Rx   d 8 07 23 00 00 9D 94 00 04 
2875.30274 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2875.60113 2 0737       Rx   d 8 07 23 00 00 9D 98 00 04 
2875.85965 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2876.10154 2 0737       Rx   d 8 07 23 00 00 9D 9C 00 04 
2876.40987 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2876.72467 2 0737       Rx   d 8 07 23 00 00 9D A0 00 04 
2877.06065 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2877.35108 2 0737       Rx   d 8 07 23 00 00 9D A4 00 04 
2877.70518 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2877.93859 2 0737       Rx   d 8 07 23 00 00 9D A8 00 04 
2878.24561 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2878.34488 2 0737       Rx   d 8 07 23 00 00 9D AC 00 04 
2878.65796 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2878.82290 2 0737       Rx   d 8 07 23 00 00 9D B0 00 04 
2879.14793 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2879.30301 2 0737       Rx   d 8 07 23 00 00 9D B4 00 04 
2879.54811 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2879.62165 2 0737       Rx   d 8 07 23 00 00 9D B8 00 04 
2879.85860 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2879.94350 2 0737       Rx   d 8 07 23 00 00 9D BC 00 04 
2880.24718 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2880.42254 2 0737       Rx   d 8 07 23 00 00 9D C0 00 04 
2880.64474 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2880.74909 2 0737       Rx   d 8 07 23 00 00 9D C4 00 04 
2881.04458 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2881.22075 2 0737       Rx   d 8 07 23 00 00 9D C8 00 04 
2881.46146 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2881.54552 2 0737       Rx   d 8 07 23 00 00 9D CC 00 04 
2881.85988 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2882.02327 2 0737       Rx   d 8 07 23 00 00 9D D0 00 04 
2882.25830 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2882.34224 2 0737       Rx   d 8 07 23 00 00 9D D4 00 04 
2882.65578 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2882.97182 2 0737       Rx   d 8 07 23 00 00 9D D8 00 04 
2883.30866 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2883.60663 2 0737       Rx   d 8 07 23 00 00 9D DC 00 04 
2883.86107 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2884.10488 2 0737       Rx   d 8 07 23 00 00 9D E0 00 04 
2884.41542 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2884.72550 2 0737       Rx   d 8 07 23 00 00 9D E4 00 04 
2885.04295 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2885.21984 2 0737       Rx   d 8 07 23 00 00 9D E8 00 04 
2885.54209 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2885.72184 2 0737       Rx   d 8 07 23 00 00 9D EC 00 04 
2885.95447 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2886.02105 2 0737       Rx   d 8 07 23 00 00 9D F0 00 04 
2886.39153 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2886.50645 2 0737       Rx   d 8 07 23 00 00 9D F4 00 04 
2886.74098 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2886.82094 2 0737       Rx   d 8 07 23 00 00 9D F8 00 04 
2887.14526 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2887.31145 2 0737       Rx   d 8 07 23 00 00 9D FC 00 04 
2887.55342 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2887.77635 2 0737       Rx   d 8 07 23 00 00 9E 00 00 04 
2888.04483 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2888.25981 2 0737       Rx   d 8 07 23 00 00 9E 04 00 04 
2888.56694 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2888.90882 2 0737       Rx   d 8 07 23 00 00 9E 08 00 04 
2889.14973 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2889.37408 2 0737       Rx   d 8 07 23 00 00 9E 0C 00 04 
2889.71676 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2889.96779 2 0737       Rx   d 8 07 23 00 00 9E 10 00 04 
2890.24006 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2890.44488 2 0737       Rx   d 8 07 23 00 00 9E 14 00 04 
2890.73889 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2890.91009 2 0737       Rx   d 8 07 23 00 00 9E 18 00 04 
2891.14204 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2891.38711 2 0737       Rx   d 8 07 23 00 00 9E 1C 00 04 
2891.65347 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2891.78465 2 0737       Rx   d 8 07 23 00 00 9E 20 00 04 
2892.04182 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2892.10885 2 0737       Rx   d 8 07 23 00 00 9E 24 00 04 
2892.41736 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2892.58231 2 0737       Rx   d 8 07 23 00 00 9E 28 00 04 
2892.91365 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2893.05906 2 0737       Rx   d 8 07 23 00 00 9E 2C 00 04 
2893.38585 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2893.54272 2 0737       Rx   d 8 07 23 00 00 9E 30 00 04 
2893.85904 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2894.01720 2 0737       Rx   d 8 07 23 00 00 9E 34 00 04 
2894.37756 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2894.50852 2 0737       Rx   d 8 07 23 00 00 9E 38 00 04 
2894.74027 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2894.81895 2 0737       Rx   d 8 07 23 00 00 9E 3C 00 04 
2895.04018 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2895.13728 2 0737       Rx   d 8 07 23 00 00 9E 40 00 04 
2895.46229 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2895.61765 2 0737       Rx   d 8 07 23 00 00 9E 44 00 04 
2895.93942 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2896.26130 2 0737       Rx   d 8 07 23 00 00 9E 48 00 04 
2896.57433 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2896.91343 2 0737       Rx   d 8 07 23 00 00 9E 4C 00 04 
2897.24664 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2897.49082 2 0737       Rx   d 8 07 23 00 00 9E 50 00 04 
2897.74588 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2897.96129 2 0737       Rx   d 8 07 23 00 00 9E 54 00 04 
2898.23542 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2898.33773 2 0737       Rx   d 8 07 23 00 00 9E 58 00 04 
2898.65610 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2898.81625 2 0737       Rx   d 8 07 23 00 00 9E 5C 00 04 
2899.05750 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2899.14330 2 0737       Rx   d 8 07 23 00 00 9E 60 00 04 
2899.46861 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2899.62538 2 0737       Rx   d 8 07 23 00 00 9E 64 00 04 
2899.94526 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2900.10949 2 0737       Rx   d 8 07 23 00 00 9E 68 00 04 
2900.36702 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2900.42218 2 0737       Rx   d 8 07 23 00 00 9E 6C 00 04 
2900.73624 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2900.91253 2 0737       Rx   d 8 07 23 00 00 9E 70 00 04 
2901.26376 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2901.39300 2 0737       Rx   d 8 07 23 00 00 9E 74 00 04 
2901.64682 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2901.87150 2 0737       Rx   d 8 07 23 00 00 9E 78 00 04 
2902.19136 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2902.51052 2 0737       Rx   d 8 07 23 00 00 9E 7C 00 04 
2902.84252 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2903.08768 2 0737       Rx   d 8 07 23 00 00 9E 80 00 04 
2903.37275 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2903.52674 2 0737       Rx   d 8 07 23 00 00 9E 84 00 04 
2903.83558 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2903.98708 2 0737       Rx   d 8 07 23 00 00 9E 88 00 04 
2904.28790 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2904.44476 2 0737       Rx   d 8 07 23 00 00 9E 8C 00 04 
2904.73898 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2904.92291 2 0737       Rx   d 8 07 23 00 00 9E 90 00 04 
2905.25818 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2905.39458 2 0737       Rx   d 8 07 23 00 00 9E 94 00 04 
2905.63227 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2905.72040 2 0737       Rx   d 8 07 23 00 00 9E 98 00 04 
2906.04164 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2906.33863 2 0737       Rx   d 8 07 23 00 00 9E 9C 00 04 
2906.69039 2 073F       Rx   d 8 05 63 FF FF FF FF 00 00 
2906.94446 2 0737       Rx   d 8 07 23 00 00 9E A0 00 04 
